starId,movieId
s000006859,ALv100
s000006859,ALv100
s000002039,ALv101
s000001849,ALv101
s000007363,ALv101
s000007364,ALv101
s000007365,ALv101
s000006607,ALv101
s000007366,ALv101
s000007367,ALv101
s000007368,ALv101
s000007369,ALv101
s000007370,ALv101
s000000189,AlW40
s000006828,AlW40
s000003196,AlW40
s000006831,AlW40
s000005808,AlW40
s000007371,AlW40
s000006606,AlW40
s000007372,AlW40
s000007373,AlW40
s000004429,AlW40
s000007374,AlW40
s000005144,AlW60
s000000793,AlW60
s000006858,AlW60
s000003793,AlW60
s000007375,AlW60
s000003317,AlW60
s000001140,AlW60
s000005929,AlW60
s000002361,AlW60
s000000097,AlZ4
s000004156,AlZ4
s000007376,AlZ4
s000007377,AlZ4
s000006722,AlZ4
s000007378,AlZ4
s000007379,AlZ4
s000007380,AlZ4
s000007381,AlZ4
s000007382,AlZ4
s000007383,AlZ4
s000007376,AlZ5
s000006859,AlZ5
s000006581,AlZ5
s000000341,AlZ5
s000005671,AlZ5
s000007384,AlZ5
s000007385,AlZ5
s000007386,AlZ5
s000001244,AlZ5
s000000970,AlZ5
s000007387,AlZ5
s000007377,AlZ5
s000007388,AlZ5
s000007389,AlZ5
s000007390,AlZ5
s000007391,AlZ25
s000007392,AlZ25
s000007393,AlZ25
s000007085,AM12
s000000454,AM12
s000003413,AM12
s000002907,AM18
s000001469,AM18
s000000613,AM18
s000006216,AM18
s000002044,AM18
s000007394,AM18
s000002548,AM18
s000002398,AM18
s000002659,AM18
s000006859,AM18
s000007085,AM20
s000004082,AM20
s000004650,AM20
s000000613,AM21
s000002044,AM21
s000007395,AM21
s000005707,AM21
s000007396,AM21
s000007397,AM21
s000005546,AM21
s000005262,AM21
s000000018,AM21
s000007398,AM21
s000002659,AM21
s000002806,AM21
s000003677,AM21
s000007399,AM21
s000007400,AM21
s000007401,AM21
s000000701,AM21
s000002556,AM21
s000007402,AM21
s000007403,AM21
s000007404,AM21
s000002688,AM21
s000007405,AM21
s000001252,AM23
s000005144,AM23
s000007406,AM23
s000006282,AM23
s000000351,AM23
s000002528,AM23
s000000338,AM23
s000005104,AM27
s000000484,AM27
s000004950,AM27
s000004601,AM27
s000002247,AM27
s000007407,AM27
s000002103,AM29
s000001840,AM29
s000000408,AM29
s000001329,AM29
s000002498,AM29
s000005462,AM31
s000004327,AM31
s000000343,AM31
s000004248,AM31
s000003475,AM31
s000007408,AM31
s000005395,AM31
s000003984,AM35
s000003983,AM35
s000003985,AM35
s000007074,AM35
s000007409,AM35
s000001696,AM35
s000001182,AM35
s000005652,AM35
s000004452,AM36
s000005113,AM36
s000000408,AM36
s000005522,AM36
s000007410,AM36
s000007411,AMa10
s000002861,AMa10
s000002060,AMa10
s000004377,AMa10
s000002785,AMa10
s000006552,AMa50
s000004298,AMa50
s000002037,AMa50
s000005473,AMa50
s000005914,AMa50
s000006452,AMa50
s000007412,AMa50
s000007413,AMa50
s000005521,AMa50
s000000543,AMa50
s000001967,AMa50
s000002963,AMa50
s000004273,AMa50
s000004090,AMa50
s000006636,AMa50
s000002060,AMa50
s000000061,AMa50
s000004645,AMa50
s000000854,AMa50
s000006286,AMa50
s000003378,AMa50
s000001440,AMa50
s000005130,AMa50
s000000842,AMa50
s000002894,AMa50
s000007414,AMa50
s000003542,AMa50
s000006219,AMa50
s000002243,AMa50
s000002440,AMa50
s000001221,AMa50
s000000361,AMa50
s000000188,AMa50
s000003167,AMa50
s000000149,AMa56
s000005601,AMa56
s000004349,AMa56
s000003378,AMa56
s000005498,AMa60
s000000023,AMa60
s000002966,AMa60
s000004653,AMa60
s000000727,AMa61
s000001783,AMa61
s000007415,AMa61
s000004059,AMa61
s000006806,AMa61
s000006183,AMa61
s000007416,AMa61
s000000490,AMa69
s000007417,AMc15
s000007418,AMc15
s000007419,AMD3
s000007420,AMD3
s000007421,AMD3
s000007422,AMD3
s000007423,AMD3
s000007424,AMD3
s000006346,AMD10
s000000567,AMD10
s000000062,AMD10
s000000071,AMD10
s000005886,AMD10
s000006346,AMD13
s000003655,AMD13
s000000783,AMD16
s000001136,AMD16
s000005916,AMD16
s000000143,AMD16
s000007425,AMe10
s000007426,AMe10
s000007427,AMe10
s000007428,AMe10
s000002966,AMg7
s000004983,AMg7
s000004882,AmH10
s000001013,AmH10
s000003601,AmH10
s000007429,AmH10
s000007430,AmH10
s000005216,AmH10
s000001792,AmH10
s000006486,AmH10
s000005994,AmH10
s000001066,AmH13
s000007431,AmH13
s000007432,AmH13
s000002792,AmH13
s000000232,AmH13
s000000232,AmH13
s000003003,AmH13
s000007433,AmH13
s000007434,AmH13
s000007435,AmH13
s000007436,AmH13
s000007437,AmH13
s000007438,AmH13
s000007439,AmH13
s000007440,AmH25
s000007441,AmH25
s000003341,AmH25
s000007442,AMi10
s000006997,AMi10
s000007443,AMi10
s000007444,AMi10
s000007445,AMi10
s000007446,AMi10
s000007447,AMi10
s000007448,AMi10
s000007449,AMi10
s000001619,AMi12
s000007450,AMi12
s000007451,AMi12
s000007452,AMi12
s000007453,AMi15
s000007454,AMi15
s000006165,AMi15
s000007455,AMi15
s000007456,AMi15
s000007457,AMi15
s000007458,AMi19
s000007459,AMi19
s000004794,AMi19
s000007460,AMi19
s000007461,AMi19
s000006859,AMi19
s000007462,AMk10
s000007463,AMk10
s000001576,AML1
s000007464,AML1
s000007465,AML1
s000007466,AML1
s000007467,AmM10
s000007468,AmM10
s000007469,AmM10
s000003041,AmM10
s000007470,AmM10
s000007471,AmM10
s000007472,AmM10
s000007473,AmM10
s000000100,AmN1
s000006260,AmN1
s000005626,AmN1
s000006413,AmN1
s000001726,AmN1
s000006699,AmN1
s000004257,Amo13
s000007474,Amo13
s000007475,Amo13
s000007476,Amo13
s000004347,Amo13
s000004814,AMp1
s000007477,AMp1
s000002955,AMp1
s000007478,AMp1
s000006776,AMp1
s000003538,AMp1
s000003455,AMr10
s000007479,AMr10
s000007480,AMr10
s000007481,AMr15
s000007482,AMs25
s000007483,AMs25
s000006859,AMs25
s000006049,AMy3
s000002038,AMy3
s000000680,AMy3
s000007484,AMy3
s000002775,AMy3
s000005538,AMy3
s000007485,AMy3
s000007486,AMy3
s000003407,AMy10
s000002775,AMy10
s000000769,AMy10
s000007487,AMy10
s000000801,AMy10
s000007488,AMy18
s000007489,AMy18
s000002231,AMy18
s000006859,AMy18
s000005807,AMy18
s000007490,AMy18
s000007491,AMy18
s000007492,AMy18
s000007493,AMy18
s000002574,AMy18
s000007494,AMy18
s000007495,AMy18
s000000246,AMy18
s000002574,AMy18
s000007496,AMy18
s000007497,AMy18
s000007498,AMy18
s000007499,AMy18
s000005807,AMy20
s000007491,AMy20
s000004818,AMz1
s000005786,AMz1
s000001427,AMz5
s000003244,AMz5
s000007500,AMz5
s000007501,AMz5
s000007502,AMz5
s000007503,AMz5
s000007504,AMz5
s000007505,AMz5
s000000420,AMz5
s000003887,AN10
s000002032,AN10
s000007506,AN10
s000004843,AN10
s000004267,AN10
s000001440,AN10
s000002566,AN10
s000002200,AnA10
s000006415,AnA10
s000007507,AnB5
s000004814,AnB5
s000000866,AnB5
s000004705,AnB10
s000006501,AnB10
s000004169,AnB10
s000003314,AnB10
s000000741,AnB20
s000000700,AnB20
s000004257,AnB20
s000003347,AnB20
s000000473,AnB20
s000005560,AnB20
s000007508,AnB20
s000007509,AnB20
s000002036,AnB24
s000000872,AnB24
s000007024,AnB24
s000006860,AnB24
s000007510,AnB24
s000004338,AnB26
s000005240,AnB26
s000006859,AnB26
s000006859,AnB26
s000003218,AnC10
s000003743,AnC10
s000004333,AnC10
s000006834,AnC10
s000003686,AnC10
s000000370,AnC10
s000006852,AnC10
s000007511,AnD10
s000007512,AnD10
s000007513,AnD10
s000007514,AnD10
s000007515,AnD10
s000007516,AnD10
s000003466,ANe10
s000005490,ANe10
s000007000,ANi10
s000007459,ANi10
s000006196,ANi10
s000007517,AnL5
s000006860,AnL5
s000007518,AnL10
s000003652,AnL10
s000007519,AnL10
s000007520,AnL10
s000007521,AnL10
s000007522,AnL10
s000003364,AnL12
s000007523,AnL12
s000006564,AnL12
s000006761,AnL12
s000007524,AnL12
s000007525,AnL12
s000006173,AnL13
s000007526,AnL13
s000000697,AnL13
s000000990,AnL13
s000007525,AnL15
s000007527,AnL15
s000007528,AnL15
s000007529,AnL15
s000007530,AnL15
s000007531,AnL15
s000007532,AnL15
s000006859,AnL15
s000007533,AnL15
s000007534,AnL15
s000007535,AnL15
s000006859,AnL15
s000006859,AnL15
s000005896,AnM16
s000002984,AnM16
s000001271,AnM16
s000000132,AnM16
s000005382,AnM16
s000002342,AnM16
s000000628,AnM16
s000002054,AnM16
s000001533,AnM16
s000006841,AnM16
s000004420,AnM17
s000005968,AnM20
s000005968,AnM22
s000007536,AnM22
s000003276,AnM22
s000005968,AnM24
s000005473,AnM24
s000005968,AnM25
s000000104,AnM25
s000004377,AnM25
s000001696,AnM25
s000003505,AnM25
s000000194,AnM25
s000003414,AnM25
s000003701,AnM25
s000005968,AnM27
s000000104,AnM27
s000007537,AnM27
s000007538,AnM27
s000003757,AnM27
s000007539,AnM27
s000007540,AnM27
s000005968,AnM28
s000003510,AnM30
s000002041,AnM30
s000007541,AnM30
s000005047,AnM30
s000000884,AnM30
s000000455,AnM30
s000001806,AnM30
s000004272,AnM30
s000005473,AnM32
s000005150,AnM32
s000004409,AnM32
s000001802,AnM32
s000005473,AnM33
s000005150,AnM33
s000003753,AnM33
s000002508,AnM33
s000003739,AnM33
s000004409,AnM33
s000005860,AnM33
s000002159,AnM33
s000003011,AnM33
s000003479,AnM33
s000001252,AnM34
s000002051,AnM35
s000005559,AnM35
s000000408,AnM35
s000007542,AnM35
s000006092,AnM35
s000007543,AnM35
s000004724,AnM35
s000004106,AnM35
s000007544,AnM35
s000007545,AnM35
s000004653,AnM35
s000004062,AnM35
s000004409,AnM35
s000003238,AnM35
s000006644,AnM35
s000001436,AnM35
s000005836,AnM35
s000002776,AnM37
s000003744,AnM37
s000006341,AnM37
s000004774,AnM37
s000002119,AnM37
s000005160,AnM37
s000003714,AnM37
s000002667,AnM37
s000005640,AnM37
s000007546,AnM37
s000002877,AnM37
s000006706,AnM37
s000007547,AnM40
s000004981,AnM40
s000000675,AnM40
s000003996,AnM40
s000003744,AnM40
s000003013,AnM40
s000005000,AnM40
s000005083,AnM40
s000001967,AnM40
s000005665,AnM40
s000000123,AnP7
s000005089,AnP7
s000005742,AnP7
s000006379,AnP7
s000006316,AnP7
s000005702,AnP8
s000002376,AnP8
s000003507,AnP8
s000003714,AnP8
s000003762,AnP8
s000002597,AnP18
s000002825,AnP18
s000007548,AnP18
s000007549,AnP18
s000007550,AnP18
s000007551,AnP18
s000007552,AnP18
s000007553,AnP18
s000007554,AnP18
s000000802,AnQ10
s000001222,AnS1
s000003120,AnS1
s000003970,AnS1
s000007555,AnS1
s000000671,AnS1
s000005353,AnS3
s000007556,AnS3
s000007557,AnS3
s000002881,AnS3
s000006708,AnS3
s000007558,AnS3
s000007559,AnS3
s000007556,AnS3
s000007560,AnS3
s000007561,AnS3
s000007562,AnS3
s000000125,AnS3
s000007563,AnS3
s000000886,AnS3
s000001493,AnS15
s000003153,AnS15
s000000805,AnS33
s000007564,AnS33
s000000706,AnS33
s000004294,AnS33
s000004838,AnS33
s000000626,AnT5
s000000325,AnT5
s000006815,AnT5
s000003150,AnT16
s000001100,AnW10
s000007565,AoS10
s000007566,AoS10
s000007567,AOz10
s000007568,AOz10
s000007569,AOz10
s000000294,APa5
s000002072,APa5
s000001470,APa6
s000000310,APa6
s000007570,APa6
s000004279,APa6
s000005079,APa6
s000002975,APa6
s000000922,APa7
s000000382,APa7
s000001504,APa7
s000001376,APa7
s000004158,APa7
s000003222,APa12
s000002001,APa12
s000000093,APa12
s000002792,APa12
s000003222,APa12
s000007571,APa12
s000002511,APa20
s000001396,APa20
s000006859,APa20
s000006859,APa20
s000007572,APa20
s000001686,APa20
s000007573,APa20
s000007574,APa20
s000006879,APa24
s000005078,APa24
s000007575,APa25
s000007576,APa25
s000007577,APa25
s000007578,APa25
s000007579,APa25
s000007580,APa25
s000007581,APa25
s000007582,APa25
s000003865,APa30
s000000323,APa30
s000005062,APa30
s000007583,APa30
s000004891,APe10
s000005551,APe10
s000007584,APe10
s000007585,APe10
s000007586,APl10
s000007587,APl10
s000007588,APl10
s000007589,APk10
s000007590,APk10
s000007591,APk10
s000007592,APk10
s000007593,APk10
s000002196,APo10
s000002342,APo10
s000007594,APo10
s000006726,APo10
s000005233,APo10
s000001928,APo40
s000006859,APo40
s000000454,APo40
s000005173,APo43
s000005408,APo43
s000000580,APo43
s000001123,APo43
s000006036,APo43
s000003571,APr10
s000007595,APr10
s000002934,APr10
s000007596,APr10
s000007597,APr10
s000007554,APr12
s000002978,APr12
s000006050,APr12
s000007598,APr12
s000007599,APr12
s000007600,APv10
s000007601,APv10
s000007601,APv10
s000002883,APy10
s000000456,APy10
s000003818,APy10
s000003868,APy10
s000003801,APy10
s000007602,APy15
s000007603,APy15
s000003538,APy15
s000007229,APy15
s000007604,AR4
s000007605,AR4
s000005655,AR5
s000007606,AR5
s000007607,AR5
s000007608,AR5
s000007609,AR5
s000007610,AR5
s000000459,AR8
s000000678,AR8
s000007611,AR8
s000007612,AR8
s000003730,AR8
s000007613,AR8
s000001568,AR8
s000002272,AR10
s000000612,AR10
s000007614,AR10
s000006505,AR10
s000006025,AR10
s000003376,ARa10
s000005247,ARa10
s000001244,ARa10
s000007615,ARa10
s000001343,ARb1
s000006096,ARb1
s000000556,ARb1
s000006859,ARb1
s000004151,ARb1
s000007040,ARb1
s000003163,ARb1
s000006859,ARb1
s000006859,ARb1
s000007616,ARb1
s000006859,ARb1
s000005323,ARb1
s000007617,ArD10
s000006264,ArF10
s000005282,ArF10
s000006273,ARG2
s000007618,ARG2
s000007619,ARG2
s000007620,ARG2
s000007621,ARG2
s000004197,ArH101
s000007622,ArH101
s000007623,ArH101
s000007624,ArH101
s000007625,ArH101
s000007626,ArH101
s000002885,ArH102
s000007627,ArH102
s000007628,ArH103
s000007629,ArH103
s000006945,ArH103
s000007630,ArH103
s000002060,ArH104
s000007631,ArH104
s000002438,ArH104
s000007632,ArH104
s000001644,ArH105
s000005443,ArH105
s000005500,ArH106
s000007633,ArH106
s000001545,ArH107
s000007633,ArH107
s000003099,ArH107
s000003247,ArH107
s000000235,ArH108
s000004181,ArH108
s000001195,ArH108
s000007634,ArH108
s000000447,ArH109
s000001715,ArH109
s000007635,ArH109
s000007636,ArH109
s000003151,ArH110
s000001729,ArH110
s000007637,ArH110
s000002651,ArH111
s000007638,ArH111
s000002130,ArH111
s000007639,ArH111
s000001186,ArH112
s000002469,ArH112
s000000406,ArH112
s000002105,ArH113
s000007640,ArH113
s000007641,ArH113
s000007642,ArH113
s000007643,ArH113
s000005793,ArH114
s000006816,ArH115
s000007644,ArH115
s000005423,ArH115
s000007645,ArH115
s000007646,ArH115
s000007647,ArH115
s000006980,ArH116
s000007648,ArH116
s000003959,ArH116
s000007649,ArH117
s000002016,ArH117
s000007650,ArH117
s000007651,ArH117
s000007652,ArH117
s000007653,ArH118
s000007654,ArH118
s000005711,ArH118
s000002033,ArH118
s000007655,ArH204
s000006859,ArH204
s000006859,ArH205
s000006859,ArH205
s000003612,ArH207
s000001562,ArH207
s000000358,ArH207
s000004158,ArH207
s000004316,ArH207
s000004705,ArH208
s000003824,ArH208
s000004239,ArH208
s000003937,ArH208
s000003143,ArH208
s000004021,ArH209
s000005898,ArH209
s000002614,ArH209
s000002395,ArH209
s000005849,ArH209
s000005597,ArH210
s000005287,ArH210
s000002939,ArH210
s000001772,ArH210
s000003918,ArH210
s000001129,ArH215
s000006656,ArH215
s000005064,ArH215
s000004102,ArH215
s000006859,ArH215
s000006859,ArH215
s000006859,ArH215
s000006859,ArH215
s000001900,ArH216
s000000185,ArH216
s000007656,ArH216
s000007657,ArH216
s000007658,ArH216
s000004767,ArH217
s000000910,ArH217
s000006581,ArH217
s000001626,ArH217
s000003326,ArH217
s000002435,ArH217
s000007659,ArH217
s000007660,ArH217
s000003032,ArH218
s000004723,ArH218
s000002569,ArH218
s000002798,ArH218
s000002790,ArH218
s000004697,ArH218
s000004341,ArH220
s000005912,ArH220
s000005942,ArH220
s000003974,ArH225
s000002470,ArH225
s000003024,ArH225
s000003551,ArH225
s000001684,ArH225
s000004603,ArH227
s000006682,ArH227
s000002814,ArH227
s000003817,ArH227
s000004448,ArH227
s000002195,ArH227
s000001436,ArH227
s000006656,ArH230
s000005064,ArH230
s000007661,ArH230
s000007352,ArH230
s000006850,ArH230
s000007662,ArH230
s000007663,ArH230
s000007664,ArH230
s000007665,ArH230
s000007666,ArH236
s000007667,ArH236
s000007668,ArH236
s000003003,ArH240
s000007669,ArH240
s000005882,ArH240
s000007670,ArH240
s000001035,ArH240
s000007671,ArH240
s000007672,ArH240
s000007673,ArH240
s000007674,Ari15
s000007675,Ari15
s000005692,ARk10
s000007676,ARk10
s000007677,ARk10
s000007243,ARk10
s000007678,ARk10
s000006859,ARk12
s000007679,ARk12
s000000866,ARk12
s000007680,ARk12
s000003764,ARk12
s000006859,ARk12
s000003288,ArL17
s000001103,ArL17
s000003196,ArL22
s000003780,ArL22
s000005280,ArL22
s000004491,ArL22
s000002500,ArL22
s000007681,ArL22
s000002018,ArL22
s000004187,ArL26
s000002773,ArL26
s000006461,ArL26
s000002014,ArL26
s000000196,ArL26
s000007682,ArL26
s000000002,ArL28
s000001295,ArL28
s000000671,ArL28
s000001384,ArL28
s000007683,ArL28
s000007132,ArL28
s000004879,ArL28
s000007684,ArL28
s000002912,ArL28
s000000002,ArL29
s000001295,ArL29
s000001475,ArL29
s000007132,ArL29
s000000945,ArL29
s000007685,ArL29
s000000162,ArL29
s000003550,ArL29
s000000254,ArL29
s000005113,ArL36
s000002080,ArL36
s000001794,ArL36
s000001343,ArL36
s000000368,ArL36
s000000937,ArL36
s000007686,ArL36
s000007687,ArL36
s000003597,ArL36
s000007688,ArL39
s000003158,ArL39
s000002670,ArL39
s000006003,ArL39
s000004585,ArL46
s000005200,ArL48
s000005200,ArL49
s000004677,ArL51
s000004490,ArL51
s000004127,ArL51
s000005168,ArL51
s000006148,ArL51
s000002117,ArL51
s000001778,ArL51
s000005200,ArL56
s000005200,ArL58
s000004310,ArL58
s000001642,ArL58
s000005200,ArL60
s000005200,ArL61
s000006173,ARm10
s000007689,ARm10
s000004556,ArN10
s000004592,ArN10
s000003292,ArN10
s000005865,ArN10
s000003421,ArN10
s000001884,ArN10
s000001955,ArN10
s000000318,ArN10
s000004862,ArN10
s000006265,ArN10
s000006328,ARo10
s000006682,ARo10
s000001659,ARo10
s000007690,ARo10
s000001311,ARo10
s000004559,ArP1
s000002667,ArP1
s000007691,ArP1
s000001532,ArP1
s000005076,ArP1
s000007692,ArP1
s000001610,ArP1
s000007693,ArP1
s000000700,ArP4
s000002038,ArP4
s000002087,ArP4
s000001763,ArP4
s000005173,ArP4
s000007694,ArP4
s000005437,ArP4
s000003954,ArP4
s000002870,ArP4
s000002949,ArP4
s000006859,ArP4
s000000422,ArP5
s000001735,ArP5
s000002511,ArP5
s000004825,ArP5
s000004990,ArP5
s000006112,ArP5
s000005076,ArP5
s000006656,ArP5
s000002827,ArP10
s000001735,ArP10
s000000320,ArP10
s000002245,ArP10
s000004448,ArP10
s000002511,ArP15
s000001123,ArP15
s000000553,ArP15
s000006838,ArP15
s000003943,ArP15
s000002460,ArP15
s000006773,ArP15
s000006511,ArP15
s000000700,ArP16
s000004572,ArP16
s000005079,ArP16
s000003692,ArP16
s000002058,ArP16
s000005895,ArP16
s000004134,ArP16
s000000321,ArP18
s000007695,ArP18
s000003148,ArP18
s000007696,ArP18
s000007697,ArP18
s000002278,ArP18
s000006527,ArP20
s000006153,ArP20
s000005818,ArP20
s000002932,ArP20
s000002586,ArR10
s000001571,ArR10
s000000971,ARu4
s000003244,ARu4
s000001050,ARu4
s000003234,ARu4
s000002991,ARu4
s000005858,ARu4
s000001232,ARu4
s000003666,ARu4
s000000391,ARu4
s000005076,ARu4
s000006512,ARu10
s000000808,ARu10
s000001088,ARu10
s000000971,ARu10
s000007698,ARu10
s000007699,ARu10
s000007700,ARu10
s000000497,ARu20
s000007701,ARu20
s000007702,ARu20
s000000180,ARu20
s000001096,ARu28
s000004603,ARu28
s000000679,ARu28
s000007703,ARu28
s000007024,ARw12
s000003234,ARw12
s000000844,ARw12
s000005092,ARw12
s000006100,ARw12
s000000294,AS24
s000001924,ASa30
s000003473,ASa30
s000000613,ASa30
s000003769,ASa30
s000007704,ASa30
s000007705,ASa34
s000000454,ASa34
s000003946,ASa34
s000002533,ASa34
s000002528,ASa34
s000002744,ASa34
s000002392,ASa39
s000006859,ASa39
s000006859,ASa39
s000007706,ASa39
s000006859,ASa39
s000000570,ASa39
s000006859,ASa39
s000006859,ASa39
s000006859,ASa39
s000006859,ASa39
s000004187,ASa41
s000003923,ASa41
s000004739,ASa50
s000000423,ASa50
s000002706,ASa50
s000004000,ASa50
s000001459,ASa50
s000004045,ASa50
s000007707,ASa50
s000001322,ASa50
s000002532,ASa50
s000004380,ASa50
s000006230,ASa50
s000007708,ASa50
s000007709,ASa50
s000007710,ASa50
s000000470,ASa51
s000005042,ASe10
s000005763,ASe10
s000007544,ASe10
s000002810,ASe10
s000007711,ASe10
s000003724,ASf8
s000007712,ASf8
s000004019,ASf8
s000007713,ASf8
s000007714,ASf8
s000007715,ASf8
s000007716,ASf10
s000007717,ASh10
s000007718,ASh10
s000007719,ASh10
s000007720,ASh10
