id,name,birthYear
s000014852,Van Morrison,
s000014853,Neil Young,
s000014854,Muddy Waters,
s000014855,Ronnie Hawkins,
s000014856,Dr. John,
s000014857,The Staples,
s000014858,Paul Butterfield,
s000014859,Neil Diamond,
s000014860,Emmylou Harris,
s000014861,Frank Vincent,
s000014862,x Lafaro,
s000014863,Jorce Brothers,
s000014864,Frederic deCordova,
s000014865,Ed Herlihy,
s000014866,Rick Nolte,
s000014867,Heather McComb,
s000014868,Gian Carlo Giannini,
s000014869,Jessie Keosian,
s000014870,Mae Questel,
s000014871,Tony Darrow,
s000014872,Welker White,
s000014873,Joseph DOnofrio,
s000014874,Joe Don Parker,
s000014875,Jonathan Price,
s000014876,MaryBeth Hurt,
s000014877,Stan Phillips,
s000014878,Robert de Niro,
s000014879,Oscar Goodman,
s000014880,Harriett Hilliard,
s000014881,Margaret Seddon,
s000014882,Lionel Pape,
s000014883,Constance Lupino,
s000014884,Harriet Hoctor,
s000014885,W. Bishop,
s000014886,Luella Gear,
s000014887,Charles Chase,
s000014888,Vivian Edwards,
s000014889,Minta Durfee,
s000014890,Harry Gribbon,
s000014891,Joe Bordeaux,
s000014892,Libertad Lamarque,
s000014893,Hugo delCarril,
s000014894,Jose Ollara,
s000014895,Orestes Caviglia,
s000014896,Juan Jose,
s000014897,Armando Boffilde Pirovano,
s000014898,Tino Tori,
s000014899,Elvira Quiroga,
s000014900,Eva Duarte,
s000014901,Jose Miguez,
s000014902,Ian Michael Smith,
s000014903,Jan Hook,
s000014904,Beatrice Winden,
s000014905,Cecily Carroll,
s000014906,Geraldine James,
s000014907,Hugh Thomas,
s000014908,Peter Kelly,
s000014909,Brian Beben,
s000014910,Peter McNicol,
s000014911,Peter Egan,
s000014912,June Brown,
s000014913,Tomas Arana,
s000014914,Barabara Cupisti,
s000014915,Hugh Quarshie,
s000014916,Antonella Vitale,
s000014917,Clotilde Coureau,
s000014918,Vanessa Paradis,
s000014919,Roschdy Zem,
s000014920,Vincent Elbas,
s000014921,Karin Vaud,
s000014922,Geraldine Pailhas,
s000014923,JeanMarc Bory,
s000014924,Aurore Clement,
s000014925,Anne Lonnberg,
s000014926,Karin Molander,
s000014927,Tora Teje,
s000014928,Anders deWahl,
s000014929,Roblio Provani,
s000014930,Canbresa Calicita,
s000014931,Manay Duras,
s000014932,Tracy Pollan,
s000014933,Bill Smitrovich,
s000014934,Meg Dotrice,
s000014935,Nallig Horrigan,
s000014936,Dewayne Jessie,
s000014937,Terrence `T.C.' Carson,
s000014938,Blanch Baker,
s000014939,Lucinda Jenny,
s000014940,Tracey Kapisky,
s000014941,Ian McNeice,
s000014942,Ixabella Scupperea,
s000014943,Tchecky Karyo,
s000014944,Samantha Bond>,
s000014945,Matt Litcheck,
s000014946,Courteney Cox,
s000014947,Lawrence Gilliard,
s000014948,Mark Malone,
s000014949,Matty Rich,
s000014950,George T. Odom,
s000014951,Ann D. Sanders,
s000014952,Larenz Tate,
s000014953,Duane Martin,
s000014954,Glynn Thurman,
s000014955,Martin Vignover,
s000014956,Shizuko Hoshi,
s000014957,Danny Kameakona,
s000014958,Patty Yatsutake,
s000014959,Takago Fisher,
s000014960,Ken Narasaki,
s000014961,Donald pleasence,
s000014962,Walter Crisham,
s000014963,Mathiau Kassovitz,
s000014964,Julie Mauduech,
s000014965,Hubert Kounde,
s000014966,Fedja van Huet,
s000014967,Betty Shuurman,
s000014968,Lena Stolze,
s000014969,Robert Giggenbach,
s000014970,Elisabeth Berkin,
s000014971,HansRichter Mueller,
s000014972,Harry Baird,
s000014973,Nicole Beringer,
s000014974,Simon Chuckster,
s000014975,Hubert Scales,
s000014976,John Dullaghan,
s000014977,Wes Gale,
s000014978,Niva Rochelle,
s000014979,Rhetta Hughes,
s000014980,Megan Van Peebles,
s000014981,Max Van Peebles,
s000014982,Shelley Burch,
s000014983,Richard Barboza,
s000014984,Laura Lane,
s000014985,Dewar Zasee,
s000014986,Kim Smith,
s000014987,Angela Clark,
s000014988,Herbert Heyes,
s000014989,Alistair Cooke,
s000014990,Sophia Loran,
s000014991,Bob Crosby,
s000014992,Dana Winter,
s000014993,Alan Cuthbertson,
s000014994,Baccaloni,
s000014995,Jimi Hendriks,
s000014996,Joe Cocker,
s000014997,Janis Joplin,
s000014998,Creedence Clearwater Revival,
s000014999,Richie Havens,
s000015000,Matthew Barney,
s000015001,Lavonne Paire Davis,
s000015002,Helene Weigel,
s000015003,Gunther Kieslich,
s000015004,Heinz Giese,
s000015005,Udo Samel,
s000015006,Marc Richter,
s000015007,Leonard Lansink,
s000015008,Eric Stern,
s000015009,Joan Hotchkis,
s000015010,Sandy McPeak,
s000015011,Wu Xiao Tong,
s000015012,Asuka Okasaka,
s000015013,Hiroshi Fuijooka,
s000015014,Qian Po,
s000015015,Gu Xioa Tong,
s000015016,Cloe Sevigny,
s000015017,Richard Brando,
s000015018,Koji Yakusho,
s000015019,Anita Bjork,
s000015020,Gunnar bjornstrand,
s000015021,Chrissie Cotterill,
s000015022,Vernon Gray,
s000015023,Maurizio Nichetti,
s000015024,Caterina Sylos Labini,
s000015025,Heidi Komarek,
s000015026,Angela Finocchiaro,
s000015027,Patrizio Roversi,
s000015028,Jerry Springer,
s000015029,Amanda Peet,
s000015030,John Favreau McDormand,
s000015031,Kurt Cobain,
s000015032,Rozz Rezabeck,
s000015033,Hank Harrison,
s000015034,Trisha Todd,
s000015035,Robin Askwith,
s000015036,George Layton,
s000015037,Robin Nedwell,
s000015038,Ashley Johnson,
s000015039,Alan Devlin,
s000015040,Peter Caffrey,
s000015041,Brain Glover,
s000015042,Sarah Patterson,
s000015043,Micha Bergese,
s000015044,Cathy Tyson,
s000015045,Ron McAnnely,
s000015046,James Rosso,
s000015047,Bevery DAngelo,
s000015048,Niall Byrne,
s000015049,Lorraine Pilkinton,
s000015050,Jaye Davidson,
s000015051,Lian Wilson,
s000015052,Eamonn Owens,
s000015053,Aisling OSullivan,
s000015054,Alen Boydle,
s000015055,Sinead OConnor,
s000015056,Sam Bould,
s000015057,Henry Jay Jones,
s000015058,Jayne Regan,
s000015059,William vonBrincken,
s000015060,John Bleifer,
s000015061,Robert Kent,
s000015062,Mary Macguire,
s000015063,Virginia Fields,
s000015064,John King,
s000015065,June Gale,
s000015066,Billie Seward,
s000015067,Jack Moss,
s000015068,Johnny Crawford,
s000015069,Pat Hogan,
s000015070,Bobby Crawford,
s000015071,George Lewis,
s000015072,Frederick Weller,
s000015073,Stanley Smith,
s000015074,Gus Shy,
s000015075,Mary Lawlor,
s000015076,Dorothy McNutty,
s000015077,Monica Potter,
s000015078,Tom Hollander,
s000015079,Laurence,
s000015080,Ian Holme,
s000015081,Amanda Schull,
s000015082,Zoe Soldana,
s000015083,Donna Murphy,
s000015084,David Gennan,
s000015085,Ethan Stiefel,
s000015086,Sacha Radetsky,
s000015087,Ilia Kukk,
s000015088,Julie Kent,
s000015089,Tania Brown,
s000015090,Mason Gamble,
s000015091,Patti dArbanville,
s000015092,Joseph Maher,
s000015093,Pierre Brossman,
s000015094,Helena Mitchell,
s000015095,Jalagra,
s000015096,Darip,
s000015097,Kawali Singh,
s000015098,Leonoard Nimoy,
s000015099,Nichel Nichols,
s000015100,Lucien John,
s000015101,David Gulpilil,
s000015102,Quentin Dean,
s000015103,James Patterson,
s000015104,Rosalind Harris,
s000015105,Michelle Marsh,
s000015106,Neva Small,
s000015107,Candy Bonstein,
s000015108,Louis Zorich,
s000015109,Ted Nealey,
s000015110,Carl Anderson Nealey,
s000015111,Yvonne Elliman,
s000015112,Bob Bingham,
s000015113,Paul Thoma,
s000015114,Antonia Minelli,
s000015115,Adolph Ceasar,
s000015116,Wesly Snipes,
s000015117,Yvette Vickers,
s000015118,Otto Waldis,
s000015119,Roy Gordon,
s000015120,Admiral Nimitz,
s000015121,Mark Dignum,
s000015122,Patrick Dempsy,
s000015123,Lisa Bonet,
s000015124,Bernadette LaFont,
s000015125,Adolph Gance,
s000015126,Madchen Amick,
s000015127,Frederic Lehne,
s000015128,Matt Malloy,
s000015129,Stacy Edwards,
s000015130,Aaron Eckhart,
s000015131,Neil LaBute,
s000015132,Amy Brenneman,
s000015133,Catherine Keener,
s000015134,Leslie Neilson,
s000015135,Fay Harrison,
s000015136,Edward Jerom,
s000015137,Doris Llloyd,
s000015138,Karl Davis,
s000015139,George Greico,
s000015140,David Fresco,
s000015141,William Hansen,
s000015142,Brian G. Hutton,
s000015143,Gordon Wynn,
s000015144,Tyler McEvey,
s000015145,William Challerel,
s000015146,Anne Anderson,
s000015147,Harris,
s000015148,Dorothy L.,
s000015149,Peter Lazer,
s000015150,John Craven,
s000015151,Karl Swanson,
s000015152,Sal Ponti,
s000015153,Rusty Lee,
s000015154,Phil Philips,
s000015155,Dudley Manlove,
s000015156,Maurice Manson,
s000015157,Ron Nicholas,
s000015158,Joan Dennis,
s000015159,Caroline Kearney,
s000015160,Frank Milan,
s000015161,Tom Gillerau,
s000015162,Larry Perron,
s000015163,Roger DeKoven,
s000015164,Keith Bitter,
s000015165,Adeline Pedroza,
s000015166,Florence MacMichael,
s000015167,Jeno Mate,
s000015168,Pina Pellicier,
s000015169,Larry Domansin,
s000015170,Anna Louise Hessing,
s000015171,Soren Ostegarg,
s000015172,Bithe Neumann,
s000015173,Waage Sando,
s000015174,Lindsay Lohan,
s000015175,Nancy Lohan,
s000015176,Elaine Hendrix,
s000015177,Lisa Ann Walters,
s000015178,Baby LeRoy,
s000015179,Jean Rouverol,
s000015180,Julian Madison,
s000015181,Tommy Bupp,
s000015182,Jaqueline White,
s000015183,The Goldwyn Girls,
s000015184,The Wiere Brothers,
s000015185,Jack Searle,
s000015186,Joe Vitale,
s000015187,Charles Towbridge,
s000015188,Primo Carnera,
s000015189,Elena Sofonova,
s000015190,Pina Cei,
s000015191,Vsevolod Larionov,
s000015192,Joan Freeman,
s000015193,Norman Maurer,
s000015194,Nanni Moretti,
s000015195,Paul Farrell,
s000015196,Harry Hutchinson,
s000015197,Tony Quinn,
s000015198,Doug Chapin,
s000015199,Lynne Moody,
s000015200,Jospph dellaSorte,
s000015201,Brian ODell,
s000015202,Joey Camen,
s000015203,Bill Forsythe,
s000015204,Deborah vanFalkenburgh,
s000015205,Yvette Mimiieux,
s000015206,Catherine Oxenburg,
s000015207,Vanessa Wiliams,
s000015208,Carrie Hamilton,
s000015209,Clarice Blackburn,
s000015210,Marita Geraghty,
s000015211,Caroline Aaron,
s000015212,Kathy Ann Najimy,
s000015213,Danny Zorn,
s000015214,Estelle Harris,
s000015215,Sidney Armus,
s000015216,David Eisner,
s000015217,Annie Golden,
s000015218,Tim Blake Nelson,
s000015219,Ross Malinger,
s000015220,Ross Malinge,
s000015221,Greg Kinneaer,
s000015222,Robert Cochran,
s000015223,Hal Gordon,
s000015224,Ronald Simpson,
s000015225,Tatsuya Fuji,
s000015226,Eido Matsuda,
s000015227,Kazuko Yoshiyuki,
s000015228,Takahiro Tamura,
s000015229,Kelly Thordsen,
s000015230,Parley Baer,
s000015231,Lesley Ann Warrnen,
s000015232,Basil rsthbone,
s000015233,Mildred Parker,
s000015234,Maureen oHare,
s000015235,Dick Ryan,
s000015236,Hadda Brooks,
s000015237,Jeff Dinnell,
s000015238,Sibham McKenna,
s000015239,Robert Helpman,
s000015240,Jaques Sernas,
s000015241,Mark Lamos,
s000015242,Stephen Caffrey,
s000015243,Canmpell Scott,
s000015244,Sydney Walker,
s000015245,Jean-Pierre Aumont,
s000015246,Lovelady Powell,
s000015247,Geoge Tobias,
s000015248,Tracy Ullman,
s000015249,Vincent dOnofrio,
s000015250,Lilly Taylor,
s000015251,Robert Coogan,
s000015252,Jackie Searl,
s000015253,Junior Durkin,
s000015254,Arthur Pierson,
s000015255,Jean Miljan,
s000015256,Casa,
s000015257,Jay Henry,
s000015258,George Breakston,
s000015259,Bong Crosby,
s000015260,Amos'n Andy,
s000015261,The Nichols Brothers,
s000015262,The Vienna Boys Choir,
s000015263,Marcia Mae Jones,
s000015264,Jackie Moran,
s000015265,sidney Miller,
s000015266,Micker Roony,
s000015267,Jackie Butch Jenkins,
s000015268,Nancy Walters,
s000015269,John Archer,
s000015270,Peggy Ann Gardner,
s000015271,Hilda Simms,
s000015272,Orson Bean,
s000015273,Maria Pavan,
s000015274,Portland Mason,
s000015275,Sandy Descher,
s000015276,Mickey Maga,
s000015277,Joseph Sweeney,
s000015278,DeForest Kelly,
s000015279,Ruth Clifford,
s000015280,Phyllis Grafeo,
s000015281,John Breen,
s000015282,Geraldine Wall,
s000015283,Harry Ellerbe,
s000015284,Elena Shakova,
s000015285,Elena Shiffers,
s000015286,Daniel Wu,
s000015287,Stephen Fung,
s000015288,Shu Qi,
s000015289,Terence Yin,
s000015290,Jason Chang,
s000015291,Brigitte Lin,
s000015292,Zuhal Olcay,
s000015293,Fikret Kuskan,
s000015294,Savas Yurttas,
s000015295,Sevda Furdag,
s000015296,Thomas Langmann,
s000015297,Maggie Cheung,
s000015298,Nathalie Richard,
s000015299,Charles Berling,
s000015300,Terrence Stamp,
s000015301,Annie McEnroe,
s000015302,Suzen Murakoshi,
s000015303,Ron Kovic,
s000015304,Kathlenn Quinlan,
s000015305,Hiep Thi Le,
s000015306,Debby Reynolds,
s000015307,Saul Ruben,
s000015308,Tony Lo Bianco,
s000015309,Brian Bedford,
s000015310,Fyusdh Finkel,
s000015311,Richard M. Nixon,
s000015312,Hillary Clinton,
s000015313,Vera Caspary,
s000015314,Ricard Haydn,
s000015315,Murvyn Vrye,
s000015316,Marilyn Horne,
s000015317,LaVerne Hutcherson,
s000015318,Olga James,
s000015319,Joe Adams,
s000015320,Carmen deLavallcade,
s000015321,Archie Savage,
s000015322,Arnold Stang,
s000015323,Robert Stauss,
s000015324,John Conte,
s000015325,Shorty Rogers,
s000015326,His Giants,
s000015327,Ben Gazzarra,
s000015328,Brooks West,
s000015329,Ned Weaver,
s000015330,Royal Beal West,
s000015331,Mrs.~Joseph L. Welch,
s000015332,Robert moore,
s000015333,Richard Vernon,
s000015334,Joop Doderer,
s000015335,Anna Patrick,
s000015336,Gabriele Fezetti,
s000015337,Pier Vaneck,
s000015338,Helge Jordal,
s000015339,Sverre Anker Ousdal,
s000015340,Hans Ola Sorlie,
s000015341,Fortunio Bomanova,
s000015342,Oliver de Rios,
s000015343,Jerome Tata,
s000015344,Manuel PretoManuel Preto,
s000015345,Manuael Jacare,
s000015346,Francesca Moreira de Silva,
s000015347,Peter Bogdanovich,
s000015348,Phillip Marrivale,
s000015349,Dan Oherlihy,
s000015350,Michael MacLiammoir,
s000015351,Robert Cook,
s000015352,Michael Lawrence,
s000015353,Norman Rodway,
s000015354,Fernado Rey,
s000015355,Vincent Perez,
s000015356,Eva Mattes,
s000015357,"J\""urgen Arndt",
s000015358,Jack Palence,
s000015359,Monica Calhoun,
s000015360,Georges Aquilon,
s000015361,Darron Flagg,
s000015362,G.Smokey Carpbod,
s000015363,Ronald Lee Jarro,
s000015364,Alan S. Craig,
s000015365,Christine Kaufmann,
s000015366,kd. Laing,
s000015367,Rosel Zech,
s000015368,Mary Steenbugen,
s000015369,Kathleen McGuire,
s000015370,Tracy Morgan,
s000015371,Michael Kahn,
s000015372,Russell Johnson,
s000015373,George Breslin,
s000015374,Betty Woods,
s000015375,Roy Damour,
s000015376,Barbara Cook,
s000015377,Jenifer Lea,
s000015378,Milo Ross,
s000015379,Fred Kruger,
s000015380,Robert Carson,
s000015381,Robin Morse,
s000015382,John Verros,
s000015383,Norma Eberhardt,
s000015384,Lita Malin,
s000015385,Abby Dalton,
s000015386,Barbara Bostock,
s000015387,Richard Sheppard,
s000015388,Kathryn Bard,
s000015389,Valerie Cossart,
s000015390,Joe Maross,
s000015391,Arthur Marshall,
s000015392,John McInire,
s000015393,Paul E. Burns,
s000015394,James K. Best,
s000015395,Frank Mitchell,
s000015396,Liam Sullivan,
s000015397,Sal Porto,
s000015398,Jack Liveey,
s000015399,Ronnie R. Randall,
s000015400,Laurie Main,
s000015401,Jill Livesey,
s000015402,Leslie Neilsen,
s000015403,Bernard Katz,
s000015404,Harold Stone,
s000015405,Glenn Cannon,
s000015406,Tom Begley,
s000015407,Carol Grace,
s000015408,Bernard Fein,
s000015409,Robert Reese,
s000015410,George Kane,
s000015411,Susan Beggs,
s000015412,Sarah Shane,
s000015413,Richard Carlyle,
s000015414,Stacy Harris,
s000015415,Paul Comi,
s000015416,Ann Gardner,
s000015417,John Lupton,
s000015418,Susan oliver,
s000015419,Barbara Billingsley,
s000015420,Eva Siva,
s000015421,Olvido Gara,
s000015422,Antonio Banderos,
s000015423,Eusebio Poncela,
s000015424,Miguel Molina,
s000015425,Manuela Velasco,
s000015426,Bibi Andersen,
s000015427,Julietta Serrano,
s000015428,Loles Leon,
s000015429,Lola Cordona,
s000015430,Miguel Bosd\'e,
s000015431,Mairata Obsiedo,
s000015432,Veronica Forque,
s000015433,Alex Casanovas,
s000015434,Marisa Parades,
s000015435,Imanuel Arias,
s000015436,Roissy de Palma,
s000015437,Chus Lampreave,
s000015438,Juan Echanove,
s000015439,Francesca Neri,
s000015440,Liberto Rabal,
s000015441,Javier Barden,
s000015442,Pepe Sancho,
s000015443,Maria Paredes,
s000015444,Candela Pena,
s000015445,Antonia SanJuan,
s000015446,Irene Ware,
s000015447,Ettore Garofolo,
s000015448,Enrique Irazoqui,
s000015449,Susanna Pasolini,
s000015450,Mario Socrate,
s000015451,Dwier Brown,
s000015452,Michael E,
s000015453,Mira Sorvino,
s000015454,Dadon,
s000015455,Jesse Bradshaw,
s000015456,Ann Ruymen,
s000015457,John Ventantonio,
s000015458,Lucille Benson,
s000015459,Rebecca Shaeffer,
s000015460,Andrea Stein,
s000015461,Jim Turner,
s000015462,Leland Orser,
s000015463,Madeleine Solange,
s000015464,Georges Marchal,
s000015465,Janet Carroll,
s000015466,Raphael Sbarge,
s000015467,Sarah Partridge,
s000015468,Steve Tisch,
s000015469,Tim OKelley,
s000015470,Nancy Hsueh,
s000015471,Mike Farrell,
s000015472,Sharon Taggart,
s000015473,Jane Hitchcock,
s000015474,George Morfogan,
s000015475,Mark Addy,
s000015476,Tom Wilknson,
s000015477,Steve Huison,
s000015478,Hugo Speer,
s000015479,Paul Barber,
s000015480,Emily Woof,
s000015481,William Shappe,
s000015482,Lesley Sharpe,
s000015483,Deidre Costello,
s000015484,Eldon Henson,
s000015485,Gert Froebe,
s000015486,Sheila Brennan,
s000015487,John Roanne,
s000015488,Chris Haywood,
s000015489,Gosia Dobrowolska,
s000015490,Beth Champion,
s000015491,Claudia Karvan,
s000015492,Leon Quartermaine,
s000015493,Henry Ainley,
s000015494,Mackenzie Ward,
s000015495,Romney Brent,
s000015496,Joyce Bland,
s000015497,Sidney Fairbrother,
s000015498,Philippe Lemaire,
s000015499,Francois Dorleac,
s000015500,Michael Pertwee,
s000015501,Sue Wallace,
s000015502,Geraldine Griffeth,
s000015503,Karen Meagher,
s000015504,Ron Bain,
s000015505,Alun Lewis,
s000015506,Lawrence Olivier,
s000015507,Tom Fleming,
s000015508,Susan Engel,
s000015509,Patrick Macgee,
s000015510,Robert LangdonLloyd,
s000015511,Miriam Goldschmidt,
s000015512,Antonin StahlyVishwanathan,
s000015513,Mamadou Diome,
s000015514,Paul Daniels,
s000015515,Emelio Estavan,
s000015516,Tracy Smith,
s000015517,Marg Helgenberger,
s000015518,Rixhard Dean Anderson,
s000015519,Sandor Eles,
s000015520,Derek Godfrey,
s000015521,Pierre Etaix,
s000015522,Loriot,
s000015523,Non Zammit,
s000015524,Mark Blum,
s000015525,Ed ONeill,
s000015526,Christen McDonald,
s000015527,Ari Megro,
s000015528,C.D. Daley,
s000015529,Jobeth Williams,
s000015530,Alberto Nepoti,
s000015531,Ernesto Vaser,
s000015532,Enrico Gemelli,
s000015533,Venessa Angel,
s000015534,Lin Shaye,
s000015535,Jim Carey,
s000015536,Franka Potente,
s000015537,Anne Louise Lambert,
s000015538,Neil Cunningham,
s000015539,Hugh Fraser,
s000015540,Dave Hill,
s000015541,Eric Deacon,
s000015542,Geoffrey Copleston,
s000015543,Francesco Carnelutti,
s000015544,Vanni Corbellini,
s000015545,Marino Mase,
s000015546,Julian Jenkins,
s000015547,Alfredo Varelli,
s000015548,Jason Edwards,
s000015549,Alan Howard,
s000015550,Michel Clark,
s000015551,Isabelle Passo,
s000015552,Mark Rylance,
s000015553,Jonathan Lacey,
s000015554,Ken Ogata,
